Cust_num,Region,Age,Order Quantity,Customer_Type,Improvement Area,Overall_Satisfaction
5513,NORTH,51,26,Non_Prime,Website UI,Dis Satisfied
5514,WEST,37,34,Prime,Product Quality,Satisfied
5515,NORTH,37,36,Prime,Product Quality,Dis Satisfied
5516,EAST,25,86,Prime,Packing & Shipping,Satisfied
5517,NORTH,44,96,Prime,Product Quality,Satisfied
5518,WEST,32,38,Non_Prime,Website UI,Dis Satisfied
5519,WEST,48,9,Non_Prime,Packing & Shipping,Dis Satisfied
5520,NORTH,35,43,Prime,Website UI,Satisfied
5521,SOUTH,66,16,Prime,Website UI,Dis Satisfied
5522,NORTH,34,17,Prime,Packing & Shipping,Dis Satisfied
5523,SOUTH,53,37,Non_Prime,Website UI,Dis Satisfied
5524,WEST,59,33,Prime,Product Quality,Dis Satisfied
5525,NORTH,33,92,Prime,Website UI,Satisfied
5526,WEST,44,39,Prime,Product Quality,Satisfied
5527,SOUTH,59,19,Non_Prime,Website UI,Dis Satisfied
5528,WEST,38,33,Prime,Website UI,Satisfied
5529,SOUTH,32,69,Prime,Packing & Shipping,Satisfied
5530,WEST,47,29,Prime,Packing & Shipping,Dis Satisfied
5531,EAST,64,20,Non_Prime,Packing & Shipping,Dis Satisfied
5532,NORTH,66,35,Prime,Website UI,Dis Satisfied
5533,NORTH,45,77,Prime,Website UI,Satisfied
5534,SOUTH,26,78,Prime,Packing & Shipping,Satisfied
5535,EAST,34,31,Prime,Packing & Shipping,Dis Satisfied
5536,SOUTH,38,93,Prime,Packing & Shipping,Satisfied
5537,NORTH,31,22,Prime,Packing & Shipping,Dis Satisfied
5538,NORTH,49,20,Prime,Website UI,Dis Satisfied
5539,WEST,22,92,Prime,Product Quality,Satisfied
5540,WEST,25,39,Prime,Packing & Shipping,Satisfied
5541,EAST,24,54,Prime,Product Quality,Satisfied
5542,NORTH,28,98,Prime,Packing & Shipping,Satisfied
5543,EAST,26,72,Prime,Packing & Shipping,Satisfied
5544,SOUTH,23,60,Prime,Product Quality,Satisfied
5545,SOUTH,51,18,Non_Prime,Product Quality,Dis Satisfied
5546,SOUTH,40,55,Non_Prime,Packing & Shipping,Satisfied
5547,NORTH,61,32,Prime,Packing & Shipping,Dis Satisfied
5548,NORTH,43,55,Prime,Packing & Shipping,Satisfied
5549,NORTH,63,37,Non_Prime,Website UI,Dis Satisfied
5550,SOUTH,52,34,Non_Prime,Website UI,Dis Satisfied
5551,SOUTH,33,35,Non_Prime,Packing & Shipping,Dis Satisfied
5552,EAST,39,6,Non_Prime,Website UI,Dis Satisfied
5553,EAST,30,59,Prime,Packing & Shipping,Satisfied
5554,WEST,22,57,Non_Prime,Website UI,Satisfied
5555,SOUTH,36,32,Prime,Website UI,Dis Satisfied
5556,WEST,47,32,Non_Prime,Product Quality,Dis Satisfied
5557,SOUTH,43,38,Non_Prime,Product Quality,Satisfied
5558,SOUTH,32,37,Non_Prime,Packing & Shipping,Dis Satisfied
5559,SOUTH,19,80,Prime,Packing & Shipping,Satisfied
5560,WEST,25,35,Non_Prime,Website UI,Satisfied
5561,SOUTH,35,40,Prime,Packing & Shipping,Dis Satisfied
5562,EAST,32,61,Prime,Packing & Shipping,Satisfied
5563,NORTH,42,47,Non_Prime,Packing & Shipping,Satisfied
5564,NORTH,29,84,Non_Prime,Packing & Shipping,Satisfied
5565,WEST,39,82,Prime,Website UI,Satisfied
5566,WEST,43,8,Prime,Packing & Shipping,Dis Satisfied
5567,SOUTH,37,60,Prime,Packing & Shipping,Satisfied
5568,SOUTH,24,94,Non_Prime,Product Quality,Satisfied
5569,NORTH,29,67,Non_Prime,Website UI,Satisfied
5570,SOUTH,60,13,Non_Prime,Product Quality,Dis Satisfied
5571,NORTH,64,39,Non_Prime,Website UI,Dis Satisfied
5572,NORTH,58,18,Prime,Website UI,Dis Satisfied
5573,EAST,29,86,Prime,Packing & Shipping,Satisfied
5574,WEST,23,100,Prime,Website UI,Satisfied
5575,SOUTH,25,55,Non_Prime,Packing & Shipping,Satisfied
5576,NORTH,35,18,Prime,Website UI,Dis Satisfied
5577,SOUTH,19,33,Non_Prime,Product Quality,Satisfied
5578,WEST,66,32,Non_Prime,Website UI,Dis Satisfied
5579,EAST,26,37,Prime,Product Quality,Satisfied
5580,EAST,70,6,Non_Prime,Product Quality,Dis Satisfied
5581,SOUTH,55,20,Prime,Product Quality,Dis Satisfied
5582,NORTH,43,41,Prime,Website UI,Satisfied
5583,NORTH,49,8,Non_Prime,Packing & Shipping,Dis Satisfied
5584,NORTH,39,37,Non_Prime,Product Quality,Dis Satisfied
5585,WEST,41,65,Non_Prime,Website UI,Satisfied
5586,EAST,32,87,Non_Prime,Website UI,Satisfied
5587,NORTH,26,82,Prime,Website UI,Satisfied
5588,NORTH,30,31,Prime,Packing & Shipping,Satisfied
5589,NORTH,47,31,Prime,Website UI,Dis Satisfied
5590,SOUTH,28,57,Prime,Packing & Shipping,Satisfied
5591,WEST,41,31,Prime,Packing & Shipping,Dis Satisfied
5592,SOUTH,48,13,Non_Prime,Website UI,Dis Satisfied
5593,NORTH,56,31,Non_Prime,Website UI,Dis Satisfied
5594,NORTH,24,76,Prime,Packing & Shipping,Satisfied
5595,WEST,67,17,Prime,Website UI,Dis Satisfied
5596,NORTH,27,83,Non_Prime,Packing & Shipping,Satisfied
5597,WEST,35,34,Non_Prime,Packing & Shipping,Dis Satisfied
5598,NORTH,27,96,Non_Prime,Website UI,Satisfied
5599,WEST,68,28,Non_Prime,Packing & Shipping,Dis Satisfied
5600,SOUTH,30,34,Prime,Product Quality,Dis Satisfied
5601,SOUTH,29,65,Prime,Packing & Shipping,Satisfied
5602,WEST,23,76,Prime,Product Quality,Satisfied
5603,NORTH,61,39,Prime,Website UI,Dis Satisfied
5604,SOUTH,39,30,Non_Prime,Packing & Shipping,Dis Satisfied
5605,EAST,45,96,Prime,Packing & Shipping,Satisfied
5606,NORTH,34,33,Non_Prime,Website UI,Dis Satisfied
5607,WEST,34,20,Non_Prime,Product Quality,Dis Satisfied
5608,NORTH,61,12,Non_Prime,Product Quality,Dis Satisfied
5609,EAST,26,76,Prime,Packing & Shipping,Satisfied
5610,NORTH,32,33,Non_Prime,Website UI,Dis Satisfied
5611,SOUTH,39,33,Non_Prime,Packing & Shipping,Dis Satisfied
5612,SOUTH,21,75,Non_Prime,Packing & Shipping,Satisfied
5613,NORTH,36,22,Non_Prime,Website UI,Dis Satisfied
5614,WEST,46,40,Prime,Packing & Shipping,Dis Satisfied
5615,NORTH,30,32,Non_Prime,Website UI,Dis Satisfied
5616,SOUTH,24,85,Prime,Product Quality,Satisfied
5617,WEST,42,61,Prime,Product Quality,Satisfied
5618,SOUTH,59,8,Prime,Product Quality,Dis Satisfied
5619,EAST,26,51,Prime,Product Quality,Satisfied
5620,NORTH,24,79,Non_Prime,Product Quality,Satisfied
5621,SOUTH,64,11,Prime,Website UI,Dis Satisfied
5622,NORTH,35,29,Prime,Website UI,Dis Satisfied
5623,NORTH,52,7,Non_Prime,Website UI,Dis Satisfied
5624,NORTH,63,8,Non_Prime,Packing & Shipping,Dis Satisfied
5625,WEST,59,40,Non_Prime,Packing & Shipping,Dis Satisfied
5626,EAST,65,22,Non_Prime,Website UI,Dis Satisfied
5627,NORTH,39,17,Prime,Website UI,Dis Satisfied
5628,NORTH,38,16,Prime,Website UI,Dis Satisfied
5629,NORTH,30,13,Prime,Website UI,Dis Satisfied
5630,SOUTH,39,5,Prime,Product Quality,Dis Satisfied
5631,WEST,42,29,Prime,Packing & Shipping,Dis Satisfied
5632,NORTH,34,27,Non_Prime,Product Quality,Dis Satisfied
5633,WEST,43,76,Non_Prime,Website UI,Satisfied
5634,NORTH,32,44,Prime,Website UI,Satisfied
5635,WEST,41,89,Prime,Product Quality,Satisfied
5636,WEST,59,25,Prime,Packing & Shipping,Dis Satisfied
5637,WEST,44,93,Prime,Packing & Shipping,Satisfied
5638,EAST,40,20,Non_Prime,Product Quality,Dis Satisfied
5639,NORTH,54,37,Non_Prime,Website UI,Dis Satisfied
5640,NORTH,28,59,Prime,Website UI,Satisfied
5641,SOUTH,44,31,Prime,Product Quality,Satisfied
5642,WEST,60,16,Prime,Product Quality,Dis Satisfied
5643,SOUTH,29,85,Non_Prime,Product Quality,Satisfied
5644,SOUTH,25,49,Prime,Website UI,Satisfied
5645,SOUTH,70,7,Non_Prime,Product Quality,Dis Satisfied
5646,SOUTH,25,78,Prime,Product Quality,Satisfied
5647,SOUTH,39,29,Non_Prime,Packing & Shipping,Dis Satisfied
5648,NORTH,29,80,Prime,Product Quality,Satisfied
5649,SOUTH,52,23,Prime,Packing & Shipping,Dis Satisfied
5650,WEST,32,24,Prime,Packing & Shipping,Dis Satisfied
5651,SOUTH,38,33,Non_Prime,Product Quality,Dis Satisfied
5652,NORTH,37,35,Prime,Packing & Shipping,Satisfied
5653,NORTH,39,29,Non_Prime,Product Quality,Dis Satisfied
5654,SOUTH,22,100,Prime,Packing & Shipping,Satisfied
5655,EAST,19,96,Prime,Packing & Shipping,Satisfied
5656,SOUTH,33,27,Prime,Product Quality,Dis Satisfied
5657,SOUTH,38,70,Prime,Packing & Shipping,Satisfied
5658,EAST,59,37,Non_Prime,Packing & Shipping,Dis Satisfied
5659,NORTH,63,38,Prime,Product Quality,Dis Satisfied
5660,WEST,54,25,Non_Prime,Website UI,Dis Satisfied
5661,SOUTH,18,99,Prime,Product Quality,Satisfied
5662,SOUTH,65,25,Prime,Packing & Shipping,Dis Satisfied
5663,NORTH,63,15,Prime,Website UI,Dis Satisfied
5664,NORTH,21,45,Prime,Website UI,Satisfied
5665,WEST,31,50,Non_Prime,Product Quality,Satisfied
5666,SOUTH,35,94,Prime,Website UI,Satisfied
5667,WEST,39,91,Prime,Product Quality,Satisfied
5668,SOUTH,23,53,Prime,Product Quality,Satisfied
5669,NORTH,64,40,Prime,Product Quality,Dis Satisfied
5670,WEST,42,58,Prime,Product Quality,Satisfied
5671,WEST,30,26,Non_Prime,Website UI,Dis Satisfied
5672,NORTH,34,55,Prime,Website UI,Satisfied
5673,SOUTH,62,31,Non_Prime,Website UI,Dis Satisfied
5674,SOUTH,40,77,Prime,Website UI,Satisfied
5675,WEST,54,9,Prime,Product Quality,Dis Satisfied
5676,WEST,52,23,Prime,Product Quality,Dis Satisfied
5677,WEST,64,17,Prime,Website UI,Dis Satisfied
5678,SOUTH,61,26,Prime,Packing & Shipping,Dis Satisfied
5679,WEST,40,7,Non_Prime,Product Quality,Dis Satisfied
5680,NORTH,20,97,Prime,Product Quality,Satisfied
5681,WEST,32,81,Prime,Product Quality,Satisfied
5682,WEST,36,26,Non_Prime,Packing & Shipping,Dis Satisfied
5683,NORTH,42,37,Prime,Website UI,Dis Satisfied
5684,NORTH,35,81,Prime,Website UI,Satisfied
5685,WEST,41,62,Prime,Product Quality,Satisfied
5686,WEST,37,59,Non_Prime,Packing & Shipping,Satisfied
5687,NORTH,54,23,Non_Prime,Packing & Shipping,Dis Satisfied
5688,SOUTH,37,58,Prime,Packing & Shipping,Satisfied
5689,EAST,44,32,Prime,Packing & Shipping,Dis Satisfied
5690,SOUTH,29,82,Prime,Product Quality,Satisfied
5691,NORTH,59,16,Non_Prime,Product Quality,Dis Satisfied
5692,WEST,44,79,Non_Prime,Packing & Shipping,Satisfied
5693,WEST,36,49,Prime,Website UI,Satisfied
5694,SOUTH,45,34,Prime,Website UI,Dis Satisfied
5695,EAST,47,10,Prime,Packing & Shipping,Dis Satisfied
5696,SOUTH,25,48,Prime,Website UI,Satisfied
5697,SOUTH,35,48,Prime,Product Quality,Satisfied
5698,SOUTH,50,29,Prime,Product Quality,Dis Satisfied
5699,WEST,27,42,Prime,Website UI,Satisfied
5700,WEST,41,27,Non_Prime,Product Quality,Dis Satisfied
5701,WEST,30,13,Prime,Packing & Shipping,Dis Satisfied
5702,EAST,36,58,Prime,Website UI,Satisfied
5703,SOUTH,53,12,Non_Prime,Website UI,Dis Satisfied
5704,WEST,59,32,Non_Prime,Product Quality,Dis Satisfied
5705,EAST,33,9,Non_Prime,Packing & Shipping,Dis Satisfied
5706,EAST,57,24,Prime,Product Quality,Dis Satisfied
5707,WEST,20,79,Prime,Website UI,Satisfied
5708,WEST,38,70,Prime,Product Quality,Satisfied
5709,SOUTH,53,31,Non_Prime,Product Quality,Dis Satisfied
5710,WEST,68,24,Non_Prime,Product Quality,Dis Satisfied
5711,NORTH,47,6,Prime,Product Quality,Dis Satisfied
5712,SOUTH,61,18,Non_Prime,Website UI,Dis Satisfied
5713,WEST,59,11,Non_Prime,Packing & Shipping,Dis Satisfied
5714,SOUTH,46,37,Non_Prime,Packing & Shipping,Dis Satisfied
5715,WEST,18,85,Prime,Product Quality,Satisfied
5716,EAST,69,36,Prime,Website UI,Dis Satisfied
5717,WEST,29,88,Prime,Product Quality,Satisfied
5718,SOUTH,47,35,Non_Prime,Website UI,Dis Satisfied
5719,SOUTH,23,74,Prime,Product Quality,Satisfied
5720,SOUTH,38,28,Prime,Website UI,Dis Satisfied
5721,SOUTH,67,18,Prime,Product Quality,Dis Satisfied
5722,EAST,56,35,Non_Prime,Website UI,Dis Satisfied
5723,EAST,26,51,Prime,Product Quality,Satisfied
5724,NORTH,42,34,Non_Prime,Website UI,Dis Satisfied
5725,EAST,69,14,Non_Prime,Website UI,Dis Satisfied
5726,NORTH,50,40,Prime,Website UI,Dis Satisfied
5727,SOUTH,31,20,Non_Prime,Website UI,Dis Satisfied
5728,EAST,57,17,Prime,Product Quality,Dis Satisfied
5729,SOUTH,38,74,Prime,Packing & Shipping,Satisfied
5730,SOUTH,23,48,Prime,Website UI,Satisfied
5731,NORTH,18,71,Non_Prime,Website UI,Satisfied
5732,SOUTH,49,8,Prime,Product Quality,Dis Satisfied
5733,WEST,20,95,Prime,Packing & Shipping,Satisfied
5734,WEST,60,38,Non_Prime,Packing & Shipping,Dis Satisfied
5735,SOUTH,33,74,Non_Prime,Website UI,Satisfied
5736,SOUTH,25,44,Prime,Website UI,Satisfied
5737,SOUTH,27,30,Prime,Website UI,Satisfied
5738,SOUTH,67,11,Prime,Website UI,Dis Satisfied
5739,WEST,33,11,Non_Prime,Product Quality,Dis Satisfied
5740,SOUTH,28,47,Prime,Packing & Shipping,Satisfied
5741,WEST,65,23,Non_Prime,Packing & Shipping,Dis Satisfied
5742,SOUTH,36,57,Prime,Product Quality,Satisfied
5743,SOUTH,33,72,Non_Prime,Packing & Shipping,Satisfied
5744,EAST,30,30,Prime,Packing & Shipping,Satisfied
5745,WEST,70,25,Prime,Website UI,Dis Satisfied
5746,WEST,35,11,Prime,Website UI,Dis Satisfied
5747,EAST,38,28,Prime,Product Quality,Dis Satisfied
5748,WEST,60,17,Non_Prime,Packing & Shipping,Dis Satisfied
5749,WEST,39,40,Prime,Website UI,Satisfied
5750,WEST,22,84,Prime,Packing & Shipping,Satisfied
5751,NORTH,41,35,Prime,Product Quality,Dis Satisfied
5752,WEST,31,83,Prime,Product Quality,Satisfied
5753,EAST,62,16,Non_Prime,Website UI,Dis Satisfied
5754,WEST,23,80,Non_Prime,Website UI,Satisfied
5755,NORTH,36,32,Prime,Product Quality,Dis Satisfied
5756,NORTH,60,34,Non_Prime,Packing & Shipping,Dis Satisfied
5757,WEST,39,31,Prime,Product Quality,Dis Satisfied
5758,NORTH,44,39,Non_Prime,Packing & Shipping,Satisfied
5759,NORTH,21,62,Prime,Product Quality,Satisfied
5760,WEST,39,5,Non_Prime,Packing & Shipping,Dis Satisfied
5761,EAST,18,86,Prime,Website UI,Satisfied
5762,SOUTH,31,20,Prime,Product Quality,Dis Satisfied
5763,WEST,36,65,Prime,Packing & Shipping,Satisfied
5764,EAST,19,65,Non_Prime,Packing & Shipping,Satisfied
5765,WEST,52,26,Non_Prime,Packing & Shipping,Dis Satisfied
5766,NORTH,21,60,Non_Prime,Website UI,Satisfied
5767,WEST,64,26,Non_Prime,Packing & Shipping,Dis Satisfied
5768,WEST,64,20,Non_Prime,Website UI,Dis Satisfied
5769,NORTH,19,78,Prime,Website UI,Satisfied
5770,SOUTH,35,47,Prime,Packing & Shipping,Satisfied
5771,WEST,40,12,Prime,Website UI,Dis Satisfied
5772,WEST,25,45,Prime,Packing & Shipping,Satisfied
5773,WEST,35,6,Non_Prime,Packing & Shipping,Dis Satisfied
5774,EAST,42,22,Non_Prime,Product Quality,Dis Satisfied
5775,SOUTH,36,22,Non_Prime,Website UI,Dis Satisfied
5776,SOUTH,40,67,Non_Prime,Website UI,Satisfied
5777,WEST,40,83,Prime,Packing & Shipping,Satisfied
5778,SOUTH,45,79,Prime,Website UI,Satisfied
5779,NORTH,49,9,Prime,Product Quality,Dis Satisfied
5780,NORTH,42,72,Prime,Website UI,Satisfied
5781,SOUTH,32,27,Prime,Website UI,Dis Satisfied
5782,SOUTH,61,40,Non_Prime,Packing & Shipping,Dis Satisfied
5783,EAST,63,5,Non_Prime,Packing & Shipping,Dis Satisfied
5784,EAST,33,81,Prime,Website UI,Satisfied
5785,NORTH,54,32,Prime,Product Quality,Dis Satisfied
5786,SOUTH,37,89,Prime,Packing & Shipping,Satisfied
5787,WEST,68,23,Non_Prime,Packing & Shipping,Dis Satisfied
5788,EAST,33,35,Prime,Website UI,Satisfied
5789,WEST,18,94,Prime,Website UI,Satisfied
5790,WEST,67,15,Non_Prime,Product Quality,Dis Satisfied
5791,SOUTH,43,17,Non_Prime,Product Quality,Dis Satisfied
5792,WEST,41,27,Non_Prime,Website UI,Dis Satisfied
5793,NORTH,23,31,Prime,Product Quality,Satisfied
5794,WEST,50,17,Non_Prime,Product Quality,Dis Satisfied
5795,SOUTH,18,92,Prime,Product Quality,Satisfied
5796,SOUTH,39,18,Prime,Packing & Shipping,Dis Satisfied
5797,NORTH,38,53,Prime,Packing & Shipping,Satisfied
5798,SOUTH,32,5,Non_Prime,Product Quality,Dis Satisfied
5799,NORTH,35,30,Non_Prime,Product Quality,Dis Satisfied
5800,SOUTH,62,38,Non_Prime,Product Quality,Dis Satisfied
5801,WEST,52,6,Non_Prime,Packing & Shipping,Dis Satisfied
5802,NORTH,29,69,Prime,Packing & Shipping,Satisfied
5803,WEST,32,37,Non_Prime,Product Quality,Dis Satisfied
5804,WEST,65,27,Prime,Product Quality,Dis Satisfied
5805,SOUTH,25,31,Prime,Packing & Shipping,Satisfied
5806,WEST,55,20,Non_Prime,Product Quality,Dis Satisfied
5807,SOUTH,32,96,Non_Prime,Website UI,Satisfied
5808,NORTH,45,27,Non_Prime,Product Quality,Dis Satisfied
5809,NORTH,37,25,Non_Prime,Website UI,Dis Satisfied
5810,SOUTH,30,51,Non_Prime,Website UI,Satisfied
5811,EAST,32,46,Non_Prime,Website UI,Satisfied
5812,NORTH,58,21,Non_Prime,Product Quality,Dis Satisfied
5813,NORTH,57,13,Prime,Website UI,Dis Satisfied
5814,EAST,57,22,Non_Prime,Website UI,Dis Satisfied
5815,NORTH,19,94,Prime,Product Quality,Satisfied
5816,SOUTH,27,86,Prime,Packing & Shipping,Satisfied
5817,SOUTH,22,58,Prime,Website UI,Satisfied
5818,NORTH,37,46,Non_Prime,Product Quality,Satisfied
5819,SOUTH,50,24,Non_Prime,Product Quality,Dis Satisfied
5820,WEST,37,24,Non_Prime,Website UI,Dis Satisfied
5821,EAST,69,9,Prime,Product Quality,Dis Satisfied
5822,NORTH,31,41,Prime,Website UI,Satisfied
5823,NORTH,34,25,Prime,Product Quality,Dis Satisfied
5824,NORTH,18,83,Prime,Product Quality,Satisfied
5825,NORTH,57,35,Prime,Packing & Shipping,Dis Satisfied
5826,WEST,59,11,Prime,Website UI,Dis Satisfied
5827,SOUTH,31,17,Non_Prime,Packing & Shipping,Dis Satisfied
5828,NORTH,22,45,Prime,Website UI,Satisfied
5829,SOUTH,47,23,Prime,Website UI,Dis Satisfied
5830,NORTH,70,13,Non_Prime,Packing & Shipping,Dis Satisfied
5831,WEST,62,33,Prime,Website UI,Dis Satisfied
5832,NORTH,62,17,Non_Prime,Packing & Shipping,Dis Satisfied
5833,WEST,65,40,Prime,Packing & Shipping,Dis Satisfied
5834,WEST,39,36,Non_Prime,Product Quality,Dis Satisfied
5835,NORTH,35,6,Prime,Website UI,Dis Satisfied
5836,EAST,21,38,Prime,Website UI,Satisfied
5837,NORTH,23,70,Non_Prime,Website UI,Satisfied
5838,WEST,44,69,Prime,Website UI,Satisfied
5839,WEST,58,39,Prime,Packing & Shipping,Dis Satisfied
5840,NORTH,33,40,Non_Prime,Packing & Shipping,Dis Satisfied
5841,SOUTH,32,91,Prime,Packing & Shipping,Satisfied
5842,SOUTH,45,5,Prime,Website UI,Dis Satisfied
5843,WEST,46,18,Prime,Product Quality,Dis Satisfied
5844,NORTH,67,37,Non_Prime,Product Quality,Dis Satisfied
5845,EAST,34,92,Non_Prime,Packing & Shipping,Satisfied
5846,SOUTH,23,34,Prime,Packing & Shipping,Satisfied
5847,SOUTH,41,95,Prime,Website UI,Satisfied
5848,SOUTH,39,11,Prime,Packing & Shipping,Dis Satisfied
5849,NORTH,62,13,Non_Prime,Packing & Shipping,Dis Satisfied
5850,EAST,34,36,Non_Prime,Packing & Shipping,Dis Satisfied
5851,SOUTH,31,83,Prime,Product Quality,Satisfied
5852,NORTH,35,5,Non_Prime,Packing & Shipping,Dis Satisfied
5853,NORTH,20,51,Non_Prime,Website UI,Satisfied
5854,EAST,69,13,Non_Prime,Product Quality,Dis Satisfied
5855,SOUTH,58,34,Non_Prime,Website UI,Dis Satisfied
5856,WEST,33,9,Non_Prime,Website UI,Dis Satisfied
5857,SOUTH,53,34,Prime,Packing & Shipping,Dis Satisfied
5858,WEST,66,7,Non_Prime,Packing & Shipping,Dis Satisfied
5859,SOUTH,32,12,Prime,Website UI,Dis Satisfied
5860,SOUTH,22,91,Prime,Website UI,Satisfied
5861,NORTH,60,26,Non_Prime,Website UI,Dis Satisfied
5862,SOUTH,35,81,Non_Prime,Product Quality,Satisfied
5863,SOUTH,57,25,Non_Prime,Product Quality,Dis Satisfied
5864,EAST,42,35,Prime,Packing & Shipping,Satisfied
5865,NORTH,43,29,Non_Prime,Product Quality,Dis Satisfied
5866,WEST,46,23,Non_Prime,Website UI,Dis Satisfied
5867,SOUTH,40,70,Prime,Website UI,Satisfied
5868,NORTH,37,9,Non_Prime,Product Quality,Dis Satisfied
5869,SOUTH,48,8,Non_Prime,Packing & Shipping,Dis Satisfied
5870,WEST,66,28,Non_Prime,Product Quality,Dis Satisfied
5871,NORTH,27,35,Prime,Product Quality,Satisfied
5872,NORTH,41,40,Non_Prime,Product Quality,Dis Satisfied
5873,EAST,23,66,Non_Prime,Packing & Shipping,Satisfied
5874,EAST,27,44,Non_Prime,Product Quality,Satisfied
5875,WEST,34,26,Prime,Packing & Shipping,Dis Satisfied
5876,WEST,36,6,Non_Prime,Product Quality,Dis Satisfied
5877,NORTH,47,10,Non_Prime,Packing & Shipping,Dis Satisfied
5878,SOUTH,18,87,Prime,Packing & Shipping,Satisfied
5879,NORTH,60,29,Prime,Packing & Shipping,Dis Satisfied
5880,WEST,59,26,Non_Prime,Website UI,Dis Satisfied
5881,NORTH,70,19,Prime,Product Quality,Dis Satisfied
5882,NORTH,54,12,Non_Prime,Packing & Shipping,Dis Satisfied
5883,SOUTH,30,57,Prime,Packing & Shipping,Satisfied
5884,NORTH,60,28,Prime,Website UI,Dis Satisfied
5885,NORTH,69,30,Prime,Website UI,Dis Satisfied
5886,WEST,36,20,Non_Prime,Product Quality,Dis Satisfied
5887,NORTH,30,79,Non_Prime,Website UI,Satisfied
5888,EAST,24,89,Prime,Website UI,Satisfied
5889,NORTH,35,39,Non_Prime,Packing & Shipping,Satisfied
5890,SOUTH,35,37,Prime,Product Quality,Satisfied
5891,NORTH,53,6,Prime,Packing & Shipping,Dis Satisfied
5892,EAST,62,26,Non_Prime,Product Quality,Dis Satisfied
5893,WEST,36,70,Non_Prime,Packing & Shipping,Satisfied
5894,EAST,59,18,Non_Prime,Product Quality,Dis Satisfied
5895,NORTH,67,21,Non_Prime,Packing & Shipping,Dis Satisfied
5896,SOUTH,48,5,Non_Prime,Website UI,Dis Satisfied
5897,WEST,39,93,Prime,Website UI,Satisfied
5898,WEST,45,16,Prime,Product Quality,Dis Satisfied
5899,SOUTH,33,37,Non_Prime,Packing & Shipping,Dis Satisfied
5900,WEST,47,13,Non_Prime,Packing & Shipping,Dis Satisfied
5901,WEST,35,95,Non_Prime,Product Quality,Satisfied
5902,NORTH,45,64,Prime,Product Quality,Satisfied
5903,SOUTH,52,26,Non_Prime,Product Quality,Dis Satisfied
5904,WEST,28,34,Prime,Website UI,Satisfied
5905,NORTH,42,14,Prime,Packing & Shipping,Dis Satisfied
5906,WEST,44,16,Non_Prime,Product Quality,Dis Satisfied
5907,EAST,38,99,Non_Prime,Product Quality,Satisfied
5908,EAST,20,70,Non_Prime,Website UI,Satisfied
5909,NORTH,53,20,Non_Prime,Packing & Shipping,Dis Satisfied
5910,SOUTH,33,83,Prime,Product Quality,Satisfied
5911,SOUTH,46,11,Non_Prime,Product Quality,Dis Satisfied
5912,SOUTH,35,65,Prime,Website UI,Satisfied
5913,NORTH,35,73,Prime,Packing & Shipping,Satisfied
5914,WEST,29,48,Prime,Website UI,Satisfied
5915,NORTH,45,30,Non_Prime,Packing & Shipping,Dis Satisfied
5916,NORTH,61,15,Non_Prime,Packing & Shipping,Dis Satisfied
5917,NORTH,35,28,Non_Prime,Product Quality,Dis Satisfied
5918,SOUTH,45,9,Non_Prime,Packing & Shipping,Dis Satisfied
5919,WEST,66,8,Prime,Packing & Shipping,Dis Satisfied
5920,NORTH,20,55,Prime,Website UI,Satisfied
5921,WEST,50,40,Non_Prime,Packing & Shipping,Dis Satisfied
